Game Number,Agent Name,Balance,Games Won
103,Agent 825,10000,0
103,Agent 826,10000,0
103,Agent 827,10000,0
103,Agent 828,10000,0
103,Agent 829,10000,0
103,Agent 830,10000,0
104,Agent 806,78974.46399999999,2
104,Agent 820,443009.884,2
104,Agent 831,10000,0
104,Agent 832,10000,0
104,Agent 833,10000,0
104,Agent 834,10000,0
104,Agent 835,10000,0
104,Agent 836,10000,0
104,Agent 837,10000,0
104,Agent 838,10000,0
105,Agent 820,118710.44752000002,2
105,Agent 834,295208.0,1
105,Agent 839,10000,0
105,Agent 840,10000,0
105,Agent 841,10000,0
105,Agent 842,10000,0
105,Agent 843,10000,0
105,Agent 844,10000,0
105,Agent 845,10000,0
105,Agent 846,10000,0
106,Agent 834,241914.668992,1
106,Agent 840,186586.0,1
106,Agent 820,65417.11651200001,2
106,Agent 847,10000,0
106,Agent 848,10000,0
106,Agent 849,10000,0
106,Agent 850,10000,0
106,Agent 851,10000,0
106,Agent 852,10000,0
106,Agent 853,10000,0
107,Agent 840,50419.862496000016,1
107,Agent 848,135567.0,1
107,Agent 834,105748.53148800001,1
107,Agent 854,10000,0
107,Agent 855,10000,0
107,Agent 856,10000,0
107,Agent 857,10000,0
107,Agent 858,10000,0
107,Agent 859,10000,0
107,Agent 860,10000,0
108,Agent 859,94559.0,1
108,Agent 848,42725.327474841586,1
108,Agent 834,12906.858962841598,1
108,Agent 861,10000,0
108,Agent 862,10000,0
108,Agent 863,10000,0
108,Agent 864,10000,0
108,Agent 865,10000,0
108,Agent 866,10000,0
108,Agent 867,10000,0
109,Agent 834,141098.0,2
109,Agent 859,9896.824393690646,1
109,Agent 868,10000,0
109,Agent 869,10000,0
109,Agent 870,10000,0
109,Agent 871,10000,0
109,Agent 872,10000,0
109,Agent 873,10000,0
109,Agent 874,10000,0
109,Agent 875,10000,0
110,Agent 870,99895.0,1
110,Agent 834,131098.00000000003,2
110,Agent 876,10000,0
110,Agent 877,10000,0
110,Agent 878,10000,0
110,Agent 879,10000,0
110,Agent 880,10000,0
110,Agent 881,10000,0
110,Agent 882,10000,0
110,Agent 883,10000,0
111,Agent 834,310991.656,3
111,Agent 884,10000,0
111,Agent 885,10000,0
111,Agent 886,10000,0
111,Agent 887,10000,0
111,Agent 888,10000,0
111,Agent 889,10000,0
111,Agent 890,10000,0
111,Agent 891,10000,0
111,Agent 892,10000,0
112,Agent 886,100250.0,1
112,Agent 834,90222.49680000002,3
112,Agent 893,10000,0
112,Agent 894,10000,0
112,Agent 895,10000,0
112,Agent 896,10000,0
112,Agent 897,10000,0
112,Agent 898,10000,0
112,Agent 899,10000,0
112,Agent 900,10000,0
113,Agent 893,76152.0,1
113,Agent 899,76152.0,1
113,Agent 886,5433.571369599991,1
113,Agent 901,10000,0
113,Agent 902,10000,0
113,Agent 903,10000,0
113,Agent 904,10000,0
113,Agent 905,10000,0
113,Agent 906,10000,0
113,Agent 907,10000,0
114,Agent 899,19525.906300999686,1
114,Agent 905,105240.0,1
114,Agent 893,19525.90630099968,1
114,Agent 908,10000,0
114,Agent 909,10000,0
114,Agent 910,10000,0
114,Agent 911,10000,0
114,Agent 912,10000,0
114,Agent 913,10000,0
114,Agent 914,10000,0
115,Agent 893,171434.0,2
115,Agent 905,21428.523424750078,1
115,Agent 915,10000,0
115,Agent 916,10000,0
115,Agent 917,10000,0
115,Agent 918,10000,0
115,Agent 919,10000,0
115,Agent 920,10000,0
115,Agent 921,10000,0
115,Agent 922,10000,0
116,Agent 918,109708.0,1
116,Agent 893,61146.636252039985,2
116,Agent 923,10000,0
116,Agent 924,10000,0
116,Agent 925,10000,0
116,Agent 926,10000,0
116,Agent 927,10000,0
116,Agent 928,10000,0
116,Agent 929,10000,0
116,Agent 930,10000,0
117,Agent 929,129097.0,1
117,Agent 918,59017.89099836801,1
117,Agent 893,10456.527250407999,2
117,Agent 931,10000,0
117,Agent 932,10000,0
117,Agent 933,10000,0
117,Agent 934,10000,0
117,Agent 935,10000,0
117,Agent 936,10000,0
117,Agent 937,10000,0
118,Agent 932,223464.0,1
118,Agent 929,5412.816000000001,1
118,Agent 938,10000,0
118,Agent 939,10000,0
118,Agent 940,10000,0
118,Agent 941,10000,0
118,Agent 942,10000,0
118,Agent 943,10000,0
118,Agent 944,10000,0
118,Agent 945,10000,0
119,Agent 929,141441.0,2
119,Agent 932,18083.001600000003,1
119,Agent 946,10000,0
119,Agent 947,10000,0
119,Agent 948,10000,0
119,Agent 949,10000,0
119,Agent 950,10000,0
119,Agent 951,10000,0
119,Agent 952,10000,0
119,Agent 953,10000,0
120,Agent 946,52925.0,1
120,Agent 950,52925.0,1
120,Agent 929,100252.479744,2
120,Agent 954,10000,0
120,Agent 955,10000,0
120,Agent 956,10000,0
120,Agent 957,10000,0
120,Agent 958,10000,0
120,Agent 959,10000,0
120,Agent 960,10000,0
121,Agent 929,276101.218943232,3
121,Agent 961,10000,0
121,Agent 962,10000,0
121,Agent 963,10000,0
121,Agent 964,10000,0
121,Agent 965,10000,0
121,Agent 966,10000,0
121,Agent 967,10000,0
121,Agent 968,10000,0
121,Agent 969,10000,0
122,Agent 969,108226.0,1
122,Agent 929,208878.9273440179,3
122,Agent 970,10000,0
122,Agent 971,10000,0
122,Agent 972,10000,0
122,Agent 973,10000,0
122,Agent 974,10000,0
122,Agent 975,10000,0
122,Agent 976,10000,0
122,Agent 977,10000,0
123,Agent 929,43845.67275008573,3
123,Agent 972,178266.0,1
123,Agent 978,10000,0
123,Agent 979,10000,0
123,Agent 980,10000,0
123,Agent 981,10000,0
123,Agent 982,10000,0
123,Agent 983,10000,0
123,Agent 984,10000,0
123,Agent 985,10000,0
124,Agent 983,206730.0,1
124,Agent 972,76305.1642079616,1
124,Agent 986,10000,0
124,Agent 987,10000,0
124,Agent 988,10000,0
124,Agent 989,10000,0
124,Agent 990,10000,0
124,Agent 991,10000,0
124,Agent 992,10000,0
124,Agent 993,10000,0
125,Agent 987,268471.0,1
125,Agent 983,56738.4,1
125,Agent 994,10000,0
125,Agent 995,10000,0
125,Agent 996,10000,0
125,Agent 997,10000,0
125,Agent 998,10000,0
125,Agent 999,10000,0
125,Agent 1000,10000,0
125,Agent 1001,10000,0
126,Agent 995,199675.0,1
126,Agent 987,205533.6,1
126,Agent 1002,10000,0
126,Agent 1003,10000,0
126,Agent 1004,10000,0
126,Agent 1005,10000,0
126,Agent 1006,10000,0
126,Agent 1007,10000,0
126,Agent 1008,10000,0
126,Agent 1009,10000,0
127,Agent 1005,164834.0,1
127,Agent 995,41193.227199999994,1
127,Agent 987,47051.8272,1
127,Agent 1010,10000,0
127,Agent 1011,10000,0
127,Agent 1012,10000,0
127,Agent 1013,10000,0
127,Agent 1014,10000,0
127,Agent 1015,10000,0
127,Agent 1016,10000,0
128,Agent 995,246197.0,2
128,Agent 1005,53816.924,1
128,Agent 1017,10000,0
128,Agent 1018,10000,0
128,Agent 1019,10000,0
128,Agent 1020,10000,0
128,Agent 1021,10000,0
128,Agent 1022,10000,0
128,Agent 1023,10000,0
128,Agent 1024,10000,0
129,Agent 1020,221072.0,1
129,Agent 995,158941.3,2
129,Agent 1025,10000,0
129,Agent 1026,10000,0
129,Agent 1027,10000,0
129,Agent 1028,10000,0
129,Agent 1029,10000,0
129,Agent 1030,10000,0
129,Agent 1031,10000,0
129,Agent 1032,10000,0
130,Agent 995,45462.37999999999,2
130,Agent 1025,173640.0,1
130,Agent 1020,107593.08,1
130,Agent 1033,10000,0
130,Agent 1034,10000,0
130,Agent 1035,10000,0
130,Agent 1036,10000,0
130,Agent 1037,10000,0
130,Agent 1038,10000,0
130,Agent 1039,10000,0
131,Agent 995,347494.0,3
131,Agent 1025,34440.73920000002,1
131,Agent 1040,10000,0
131,Agent 1041,10000,0
131,Agent 1042,10000,0
131,Agent 1043,10000,0
131,Agent 1044,10000,0
131,Agent 1045,10000,0
131,Agent 1046,10000,0
131,Agent 1047,10000,0
132,Agent 1025,176812.0,2
132,Agent 995,57024.222592000006,3
132,Agent 1048,10000,0
132,Agent 1049,10000,0
132,Agent 1050,10000,0
132,Agent 1051,10000,0
132,Agent 1052,10000,0
132,Agent 1053,10000,0
132,Agent 1054,10000,0
132,Agent 1055,10000,0
133,Agent 1055,146483.0,1
133,Agent 1025,17968.166611200002,2
133,Agent 1056,10000,0
133,Agent 1057,10000,0
133,Agent 1058,10000,0
133,Agent 1059,10000,0
133,Agent 1060,10000,0
133,Agent 1061,10000,0
133,Agent 1062,10000,0
133,Agent 1063,10000,0
134,Agent 1055,130108.46671104,1
134,Agent 1025,114342.63332224,3
134,Agent 1064,10000,0
134,Agent 1065,10000,0
134,Agent 1066,10000,0
134,Agent 1067,10000,0
134,Agent 1068,10000,0
134,Agent 1069,10000,0
134,Agent 1070,10000,0
134,Agent 1071,10000,0
135,Agent 1025,23527.81106873345,3
135,Agent 1066,161212.0,1
135,Agent 1055,39293.64445753345,1
135,Agent 1072,10000,0
135,Agent 1073,10000,0
135,Agent 1074,10000,0
135,Agent 1075,10000,0
135,Agent 1076,10000,0
135,Agent 1077,10000,0
135,Agent 1078,10000,0
136,Agent 1066,35779.19424732287,1
136,Agent 1077,244340.0,1
136,Agent 1079,10000,0
136,Agent 1080,10000,0
136,Agent 1081,10000,0
136,Agent 1082,10000,0
136,Agent 1083,10000,0
136,Agent 1084,10000,0
136,Agent 1085,10000,0
136,Agent 1086,10000,0
137,Agent 1077,219605.31568171337,1
137,Agent 1086,129469.0,1
137,Agent 1066,11044.509929036234,1
137,Agent 1087,10000,0
137,Agent 1088,10000,0
137,Agent 1089,10000,0
137,Agent 1090,10000,0
137,Agent 1091,10000,0
137,Agent 1092,10000,0
137,Agent 1093,10000,0
138,Agent 1066,158477.0,2
138,Agent 1077,78933.29409744119,1
138,Agent 1094,10000,0
138,Agent 1095,10000,0
138,Agent 1096,10000,0
138,Agent 1097,10000,0
138,Agent 1098,10000,0
138,Agent 1099,10000,0
138,Agent 1100,10000,0
138,Agent 1101,10000,0
139,Agent 1099,177223.0,1
139,Agent 1066,36302.58,2
139,Agent 1102,10000,0
139,Agent 1103,10000,0
139,Agent 1104,10000,0
139,Agent 1105,10000,0
139,Agent 1106,10000,0
139,Agent 1107,10000,0
139,Agent 1108,10000,0
139,Agent 1109,10000,0
140,Agent 1108,147944.0,1
140,Agent 1099,101906.91,1
140,Agent 1110,10000,0
140,Agent 1111,10000,0
140,Agent 1112,10000,0
140,Agent 1113,10000,0
140,Agent 1114,10000,0
140,Agent 1115,10000,0
140,Agent 1116,10000,0
140,Agent 1117,10000,0
141,Agent 1112,229050.0,1
141,Agent 1108,15676.6512,1
141,Agent 1118,10000,0
141,Agent 1119,10000,0
141,Agent 1120,10000,0
141,Agent 1121,10000,0
141,Agent 1122,10000,0
141,Agent 1123,10000,0
141,Agent 1124,10000,0
141,Agent 1125,10000,0
142,Agent 1125,128825.0,1
142,Agent 1112,82278.3528,1
142,Agent 1126,10000,0
142,Agent 1127,10000,0
142,Agent 1128,10000,0
142,Agent 1129,10000,0
142,Agent 1130,10000,0
142,Agent 1131,10000,0
142,Agent 1132,10000,0
142,Agent 1133,10000,0
143,Agent 1112,6863.238784000001,1
143,Agent 1130,116580.0,1
143,Agent 1125,53409.88598400001,1
143,Agent 1134,10000,0
143,Agent 1135,10000,0
143,Agent 1136,10000,0
143,Agent 1137,10000,0
143,Agent 1138,10000,0
143,Agent 1139,10000,0
143,Agent 1140,10000,0
144,Agent 1137,183.36000000000058,0
144,Agent 1138,183.36000000000058,0
144,Agent 1139,183.36000000000058,0
144,Agent 1140,183.36000000000058,0
144,Agent 1130,106763.36,1
144,Agent 1125,43593.24598400001,1
144,Agent 1134,95395.36,1
144,Agent 1135,183.36000000000058,0
144,Agent 1136,183.36000000000013,0
144,Agent 1141,10000,0
145,Agent 1134,37764.0422048,1
145,Agent 1136,24256.0,1
145,Agent 1130,49132.0422048,1
145,Agent 1142,10000,0
145,Agent 1143,10000,0
145,Agent 1144,10000,0
145,Agent 1145,10000,0
145,Agent 1146,10000,0
145,Agent 1147,10000,0
145,Agent 1148,10000,0
146,Agent 1134,171149.0,2
146,Agent 1130,9000.464446494718,1
146,Agent 1149,10000,0
146,Agent 1150,10000,0
146,Agent 1151,10000,0
146,Agent 1152,10000,0
146,Agent 1153,10000,0
146,Agent 1154,10000,0
146,Agent 1155,10000,0
146,Agent 1156,10000,0
147,Agent 1155,194403.0,1
147,Agent 1134,19723.8,2
147,Agent 1157,10000,0
147,Agent 1158,10000,0
147,Agent 1159,10000,0
147,Agent 1160,10000,0
147,Agent 1161,10000,0
147,Agent 1162,10000,0
147,Agent 1163,10000,0
147,Agent 1164,10000,0
148,Agent 1162,107043.0,1
148,Agent 1155,69217.18200000002,1
148,Agent 1165,10000,0
148,Agent 1166,10000,0
148,Agent 1167,10000,0
148,Agent 1168,10000,0
148,Agent 1169,10000,0
148,Agent 1170,10000,0
148,Agent 1171,10000,0
148,Agent 1172,10000,0
149,Agent 1169,202240.0,1
149,Agent 1162,10803.96,1
149,Agent 1173,10000,0
149,Agent 1174,10000,0
149,Agent 1175,10000,0
149,Agent 1176,10000,0
149,Agent 1177,10000,0
149,Agent 1178,10000,0
149,Agent 1179,10000,0
149,Agent 1180,10000,0
150,Agent 1169,293043.0,2
150,Agent 1181,10000,0
150,Agent 1182,10000,0
150,Agent 1183,10000,0
150,Agent 1184,10000,0
150,Agent 1185,10000,0
150,Agent 1186,10000,0
150,Agent 1187,10000,0
150,Agent 1188,10000,0
150,Agent 1189,10000,0
151,Agent 1186,300557.0,1
151,Agent 1169,19796.61600000001,2
151,Agent 1190,10000,0
151,Agent 1191,10000,0
151,Agent 1192,10000,0
151,Agent 1193,10000,0
151,Agent 1194,10000,0
151,Agent 1195,10000,0
151,Agent 1196,10000,0
151,Agent 1197,10000,0
152,Agent 1196,105252.0,1
152,Agent 1186,169510.38431999998,1
152,Agent 1198,10000,0
152,Agent 1199,10000,0
152,Agent 1200,10000,0
152,Agent 1201,10000,0
152,Agent 1202,10000,0
152,Agent 1203,10000,0
152,Agent 1204,10000,0
152,Agent 1205,10000,0
153,Agent 1186,87833.16431999998,1
153,Agent 1205,133338.0,1
153,Agent 1196,23574.780000000006,1
153,Agent 1206,10000,0
153,Agent 1207,10000,0
153,Agent 1208,10000,0
153,Agent 1209,10000,0
153,Agent 1210,10000,0
153,Agent 1211,10000,0
153,Agent 1212,10000,0
154,Agent 1205,47104.779184320025,1
154,Agent 1212,133842.0,1
154,Agent 1186,1599.9435043199978,1
154,Agent 1213,10000,0
154,Agent 1214,10000,0
154,Agent 1215,10000,0
154,Agent 1216,10000,0
154,Agent 1217,10000,0
154,Agent 1218,10000,0
154,Agent 1219,10000,0
155,Agent 1219,109053.0,1
155,Agent 1205,109053.0,2
155,Agent 1212,10331.820000000003,1
155,Agent 1220,10000,0
155,Agent 1221,10000,0
155,Agent 1222,10000,0
155,Agent 1223,10000,0
155,Agent 1224,10000,0
155,Agent 1225,10000,0
155,Agent 1226,10000,0
156,Agent 1205,49301.5,2
156,Agent 1220,99917.0,1
156,Agent 1224,99917.0,1
156,Agent 1219,49301.5,1
156,Agent 1227,10000,0
156,Agent 1228,10000,0
156,Agent 1229,10000,0
156,Agent 1230,10000,0
156,Agent 1231,10000,0
156,Agent 1232,10000,0
157,Agent 1220,61412.45872000001,1
157,Agent 1224,61412.45872000001,1
157,Agent 1219,10796.958719999999,1
157,Agent 1231,116620.0,1
157,Agent 1205,10796.958719999999,2
157,Agent 1233,10000,0
157,Agent 1234,10000,0
157,Agent 1235,10000,0
157,Agent 1236,10000,0
157,Agent 1237,10000,0
158,Agent 1235,175784.0,1
158,Agent 1231,9553.528148838399,1
158,Agent 1238,10000,0
158,Agent 1239,10000,0
158,Agent 1240,10000,0
158,Agent 1241,10000,0
158,Agent 1242,10000,0
158,Agent 1243,10000,0
158,Agent 1244,10000,0
158,Agent 1245,10000,0
159,Agent 1235,82962.08991755894,1
159,Agent 1241,182374.0,1
159,Agent 1246,10000,0
159,Agent 1247,10000,0
159,Agent 1248,10000,0
159,Agent 1249,10000,0
159,Agent 1250,10000,0
159,Agent 1251,10000,0
159,Agent 1252,10000,0
159,Agent 1253,10000,0
160,Agent 1235,296337.0,2
160,Agent 1241,9799.800000000001,1
160,Agent 1254,10000,0
160,Agent 1255,10000,0
160,Agent 1256,10000,0
160,Agent 1257,10000,0
160,Agent 1258,10000,0
160,Agent 1259,10000,0
160,Agent 1260,10000,0
160,Agent 1261,10000,0
161,Agent 1254,51004.0,1
161,Agent 1261,51004.0,1
161,Agent 1235,113650.80000000002,2
161,Agent 1262,10000,0
161,Agent 1263,10000,0
161,Agent 1264,10000,0
161,Agent 1265,10000,0
161,Agent 1266,10000,0
161,Agent 1267,10000,0
161,Agent 1268,10000,0
162,Agent 1235,22911.00800000001,2
162,Agent 1266,188113.0,1
162,Agent 1269,10000,0
162,Agent 1270,10000,0
162,Agent 1271,10000,0
162,Agent 1272,10000,0
162,Agent 1273,10000,0
162,Agent 1274,10000,0
162,Agent 1275,10000,0
162,Agent 1276,10000,0
163,Agent 1266,291023.03872,2
163,Agent 1277,10000,0
163,Agent 1278,10000,0
163,Agent 1279,10000,0
163,Agent 1280,10000,0
163,Agent 1281,10000,0
163,Agent 1282,10000,0
163,Agent 1283,10000,0
163,Agent 1284,10000,0
163,Agent 1285,10000,0
164,Agent 1284,296716.0,1
164,Agent 1266,84306.911616,2
164,Agent 1286,10000,0
164,Agent 1287,10000,0
164,Agent 1288,10000,0
164,Agent 1289,10000,0
164,Agent 1290,10000,0
164,Agent 1291,10000,0
164,Agent 1292,10000,0
164,Agent 1293,10000,0
165,Agent 1291,172346.0,1
165,Agent 1284,87026.34709094401,1
165,Agent 1294,10000,0
165,Agent 1295,10000,0
165,Agent 1296,10000,0
165,Agent 1297,10000,0
165,Agent 1298,10000,0
165,Agent 1299,10000,0
165,Agent 1300,10000,0
165,Agent 1301,10000,0
166,Agent 1291,91237.66579815424,1
166,Agent 1284,248133.01288909823,2
166,Agent 1302,10000,0
166,Agent 1303,10000,0
166,Agent 1304,10000,0
166,Agent 1305,10000,0
166,Agent 1306,10000,0
166,Agent 1307,10000,0
166,Agent 1308,10000,0
166,Agent 1309,10000,0
167,Agent 1284,104131.4480461234,2
167,Agent 1307,315239.0,1
167,Agent 1310,10000,0
167,Agent 1311,10000,0
167,Agent 1312,10000,0
167,Agent 1313,10000,0
167,Agent 1314,10000,0
167,Agent 1315,10000,0
167,Agent 1316,10000,0
167,Agent 1317,10000,0
168,Agent 1307,98376.86013324844,1
168,Agent 1311,112345.0,1
168,Agent 1318,10000,0
168,Agent 1319,10000,0
168,Agent 1320,10000,0
168,Agent 1321,10000,0
168,Agent 1322,10000,0
168,Agent 1323,10000,0
168,Agent 1324,10000,0
168,Agent 1325,10000,0
169,Agent 1325,139394.0,1
169,Agent 1307,17024.800133248427,1
169,Agent 1311,30992.94,1
169,Agent 1326,10000,0
169,Agent 1327,10000,0
169,Agent 1328,10000,0
169,Agent 1329,10000,0
169,Agent 1330,10000,0
169,Agent 1331,10000,0
169,Agent 1332,10000,0
170,Agent 1326,125041.0,1
170,Agent 1325,49262.36396402292,1
170,Agent 1333,10000,0
170,Agent 1334,10000,0
170,Agent 1335,10000,0
170,Agent 1336,10000,0
170,Agent 1337,10000,0
170,Agent 1338,10000,0
170,Agent 1339,10000,0
170,Agent 1340,10000,0
171,Agent 1325,39262.36396402292,1
171,Agent 1340,100000.0,1
171,Agent 1326,115041.0,1
171,Agent 1341,10000,0
171,Agent 1342,10000,0
171,Agent 1343,10000,0
171,Agent 1344,10000,0
171,Agent 1345,10000,0
171,Agent 1346,10000,0
171,Agent 1347,10000,0
172,Agent 1340,20663.585999999996,1
172,Agent 1326,35704.58599999999,1
172,Agent 1341,109412.0,1
172,Agent 1348,10000,0
172,Agent 1349,10000,0
172,Agent 1350,10000,0
172,Agent 1351,10000,0
172,Agent 1352,10000,0
172,Agent 1353,10000,0
172,Agent 1354,10000,0
173,Agent 1341,235779.055072,2
173,Agent 1355,10000,0
173,Agent 1356,10000,0
173,Agent 1357,10000,0
173,Agent 1358,10000,0
173,Agent 1359,10000,0
173,Agent 1360,10000,0
173,Agent 1361,10000,0
173,Agent 1362,10000,0
173,Agent 1363,10000,0
174,Agent 1357,147839.0,1
174,Agent 1341,106764.02643456,2
174,Agent 1364,10000,0
174,Agent 1365,10000,0
174,Agent 1366,10000,0
174,Agent 1367,10000,0
174,Agent 1368,10000,0
174,Agent 1369,10000,0
174,Agent 1370,10000,0
174,Agent 1371,10000,0
175,Agent 1371,253781.0,1
175,Agent 1357,16164.359999999997,1
175,Agent 1372,10000,0
175,Agent 1373,10000,0
175,Agent 1374,10000,0
175,Agent 1375,10000,0
175,Agent 1376,10000,0
175,Agent 1377,10000,0
175,Agent 1378,10000,0
175,Agent 1379,10000,0
176,Agent 1372,63023.0,1
176,Agent 1377,63023.0,1
176,Agent 1379,63023.0,1
176,Agent 1371,160873.096,2
176,Agent 1380,10000,0
176,Agent 1381,10000,0
176,Agent 1382,10000,0
176,Agent 1383,10000,0
176,Agent 1384,10000,0
176,Agent 1385,10000,0
177,Agent 1379,353429.0,2
177,Agent 1371,56511.802521599995,2
177,Agent 1386,10000,0
177,Agent 1387,10000,0
177,Agent 1388,10000,0
177,Agent 1389,10000,0
177,Agent 1390,10000,0
177,Agent 1391,10000,0
177,Agent 1392,10000,0
177,Agent 1393,10000,0
178,Agent 1388,141611.0,1
178,Agent 1379,245759.64638617597,2
178,Agent 1394,10000,0
178,Agent 1395,10000,0
178,Agent 1396,10000,0
178,Agent 1397,10000,0
178,Agent 1398,10000,0
178,Agent 1399,10000,0
178,Agent 1400,10000,0
178,Agent 1401,10000,0
179,Agent 1399,434467.0,1
179,Agent 1379,26322.73113268225,2
179,Agent 1402,10000,0
179,Agent 1403,10000,0
179,Agent 1404,10000,0
179,Agent 1405,10000,0
179,Agent 1406,10000,0
179,Agent 1407,10000,0
179,Agent 1408,10000,0
179,Agent 1409,10000,0
180,Agent 1399,540788.0520750834,2
180,Agent 1410,10000,0
180,Agent 1411,10000,0
180,Agent 1412,10000,0
180,Agent 1413,10000,0
180,Agent 1414,10000,0
180,Agent 1415,10000,0
180,Agent 1416,10000,0
180,Agent 1417,10000,0
180,Agent 1418,10000,0
181,Agent 1415,100962.0,1
181,Agent 1399,238421.72343378753,2
181,Agent 1419,10000,0
181,Agent 1420,10000,0
181,Agent 1421,10000,0
181,Agent 1422,10000,0
181,Agent 1423,10000,0
181,Agent 1424,10000,0
181,Agent 1425,10000,0
181,Agent 1426,10000,0
182,Agent 1422,198167.0,1
182,Agent 1399,77525.06250516034,2
182,Agent 1427,10000,0
182,Agent 1428,10000,0
182,Agent 1429,10000,0
182,Agent 1430,10000,0
182,Agent 1431,10000,0
182,Agent 1432,10000,0
182,Agent 1433,10000,0
182,Agent 1434,10000,0
183,Agent 1433,203691.0,1
183,Agent 1422,76000.23999999999,1
183,Agent 1435,10000,0
183,Agent 1436,10000,0
183,Agent 1437,10000,0
183,Agent 1438,10000,0
183,Agent 1439,10000,0
183,Agent 1440,10000,0
183,Agent 1441,10000,0
183,Agent 1442,10000,0
184,Agent 1435,143057.0,1
184,Agent 1433,120475.53,1
184,Agent 1443,10000,0
184,Agent 1444,10000,0
184,Agent 1445,10000,0
184,Agent 1446,10000,0
184,Agent 1447,10000,0
184,Agent 1448,10000,0
184,Agent 1449,10000,0
184,Agent 1450,10000,0
185,Agent 1448,102288.0,1
185,Agent 1435,24876.232399999994,1
185,Agent 1433,2294.762399999995,1
185,Agent 1451,10000,0
185,Agent 1452,10000,0
185,Agent 1453,10000,0
185,Agent 1454,10000,0
185,Agent 1455,10000,0
185,Agent 1456,10000,0
185,Agent 1457,10000,0
186,Agent 1454,117935.0,1
186,Agent 1448,48913.81698240001,1
186,Agent 1458,10000,0
186,Agent 1459,10000,0
186,Agent 1460,10000,0
186,Agent 1461,10000,0
186,Agent 1462,10000,0
186,Agent 1463,10000,0
186,Agent 1464,10000,0
186,Agent 1465,10000,0
187,Agent 1463,146640.0,1
187,Agent 1454,28058.436,1
187,Agent 1466,10000,0
187,Agent 1467,10000,0
187,Agent 1468,10000,0
187,Agent 1469,10000,0
187,Agent 1470,10000,0
187,Agent 1471,10000,0
187,Agent 1472,10000,0
187,Agent 1473,10000,0
188,Agent 1468,202574.0,1
188,Agent 1463,31274.399999999998,1
188,Agent 1474,10000,0
188,Agent 1475,10000,0
188,Agent 1476,10000,0
188,Agent 1477,10000,0
188,Agent 1478,10000,0
188,Agent 1479,10000,0
188,Agent 1480,10000,0
188,Agent 1481,10000,0
189,Agent 1478,178988.0,1
189,Agent 1468,53944.10560000001,1
189,Agent 1482,10000,0
189,Agent 1483,10000,0
189,Agent 1484,10000,0
189,Agent 1485,10000,0
189,Agent 1486,10000,0
189,Agent 1487,10000,0
189,Agent 1488,10000,0
189,Agent 1489,10000,0
190,Agent 1478,312931.4,2
190,Agent 1490,10000,0
190,Agent 1491,10000,0
190,Agent 1492,10000,0
190,Agent 1493,10000,0
190,Agent 1494,10000,0
190,Agent 1495,10000,0
190,Agent 1496,10000,0
190,Agent 1497,10000,0
190,Agent 1498,10000,0
191,Agent 1497,162354.0,1
191,Agent 1478,240577.12000000002,2
191,Agent 1499,10000,0
191,Agent 1500,10000,0
191,Agent 1501,10000,0
191,Agent 1502,10000,0
191,Agent 1503,10000,0
191,Agent 1504,10000,0
191,Agent 1505,10000,0
191,Agent 1506,10000,0
192,Agent 1478,102556.51360000003,2
192,Agent 1502,146249.0,1
192,Agent 1497,24333.393599999996,1
192,Agent 1507,10000,0
192,Agent 1508,10000,0
192,Agent 1509,10000,0
192,Agent 1510,10000,0
192,Agent 1511,10000,0
192,Agent 1512,10000,0
192,Agent 1513,10000,0
193,Agent 1502,3117.5934719999786,1
193,Agent 1507,170010.0,1
193,Agent 1510,170010.0,1
193,Agent 1514,10000,0
193,Agent 1515,10000,0
193,Agent 1516,10000,0
193,Agent 1517,10000,0
193,Agent 1518,10000,0
193,Agent 1519,10000,0
193,Agent 1520,10000,0
194,Agent 1510,5433.919999999984,1
194,Agent 1514,97379.0,1
194,Agent 1507,5433.9199999999955,1
194,Agent 1521,10000,0
194,Agent 1522,10000,0
194,Agent 1523,10000,0
194,Agent 1524,10000,0
194,Agent 1525,10000,0
194,Agent 1526,10000,0
194,Agent 1527,10000,0
195,Agent 1522,111316.0,1
195,Agent 1514,40157.46647039999,1
195,Agent 1528,10000,0
195,Agent 1529,10000,0
195,Agent 1530,10000,0
195,Agent 1531,10000,0
195,Agent 1532,10000,0
